_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.464033 -0.259178 -0.384908 214.0 "Gaia DR2 407796012200634624" 27.69276781577 0.5707 52.65432116213 0.8631 1635721458409799680 407796012200634624 694044985 2015.5 9.3820 0.7603 12.3395 -16.073 1.168 -21.605 1.656 0.5119 0.4757 -0.4254 -0.2647 -0.1442 -0.5171 -0.7674 0.1009 0.3987 0.5537 126 0 125 1 7.2679 270.33 1.989 5.2 31 0 0.0984 1.6036 0.1256 0.21 14 7 1.7683 0 22 0 127 321.2 1.913 167.886 19.421562525317178 0.006713176514826986 5 244.2 18.51 13.190 19.3822 0.0823 5 602.5 60.81 9.909 17.8119 0.1096 2.636 0 1.5702963980007887 -0.03934883228889419 1.6096 "" "" 0 "" "" "" NOT_AVAILABLE 131.98277168239 -9.1716244121 46.94411183411 38.1155585905 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6928818926 18.1125 52.6544141833 25.6851 0.13707249399602914 0.08260471614750561 8.6773
0.378163 -0.228838 -0.301065 217.2 "Gaia DR2 407796703693536256" 27.74205389207 3.2191 52.7383320905 3.8622 1635721458409799680 407796703693536256 1172837115 2015.5 "" "" "" "" "" "" "" 0.6498 "" "" "" "" "" "" "" "" "" 55 0 55 0 -0.0673 48.67 0.0 0.0 3 0 0.0183 "" "" 0.239 7 5 8.1487 0 11 0 67 79.31 1.798 44.1 20.940121206275954 0.024684972097338755 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.99253749007 -9.08298447058 47.02590424575 38.17730309782 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.7420538921 3.2191 52.7383320905 3.8622 "" "" 8.0118
0.36948 -0.247951 -0.273927 222.2 "Gaia DR2 407797562683989376" 27.71023262848 1.8437 52.7653649127 0.7357 1635721458409799680 407797562683989376 770990400 2015.5 "" "" "" "" "" "" "" -0.8474 "" "" "" "" "" "" "" "" "" 54 0 52 2 9.0606 199.19 1.777 18.0 3 0 0.2292 "" "" -0.477 6 5 5.6005 0 6 0 53 1278.0 10.28 124.362 17.921903008444534 0.008914027171853587 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.96723154243 -9.06113803188 47.01940457343 38.21010008346 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.7102326285 1.8437 52.7653649127 0.7357 "" "" 15.7715
0.350651 -0.186694 -0.296818 212.2 "Gaia DR2 407797975000874496" 27.811630052 0.2707 52.74278025125 0.3278 1635721458409799680 407797975000874496 1588419180 2015.5 0.4219 0.3433 1.2288 -2.404 0.627 4.297 0.519 0.3267 0.2979 -0.1663 0.3735 -0.5267 0.5221 0.6626 -0.2009 -0.2063 0.5964 78 0 78 0 0.1541 74.2 0.0 1.2e-15 31 0 1.1398 1.4521 0.0545 -0.099 9 6 0.68568 0 15 0 97 1428.0 3.119 457.889 17.801503470675748 0.0029770057186782944 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.03298563044 -9.06888467282 47.07634801189 38.16242388666 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.8116471502 9.7229 52.7427617487 8.0567 "" "" 8.3635
0.311777 -0.160191 -0.267477 210.9 "Gaia DR2 407798421681064832" 27.85523022784 0.8715 52.77222721882 2.0285 1635721458409799680 407798421681064832 945611128 2015.5 "" "" "" "" "" "" "" 0.1684 "" "" "" "" "" "" "" "" "" 97 0 97 0 2.6331 131.69 2.233 1.1 3 0 0.0305 "" "" 0.239 12 7 5.677 0 18 0 110 124.3 1.341 92.669 20.45222215173938 0.011853459210426742 2 122.4 2.081 58.807 20.1320 0.0185 2 190.8 2.371 80.484 19.0603 0.0135 2.520 0 1.071694938908614 -0.3201869832867139 1.3919 "" "" 0 "" "" "" NOT_AVAILABLE 132.0520269404 -9.03410296747 47.12312230432 38.17695305572 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.8552302278 0.8715 52.7722272188 2.0285 0.022987679618243214 0.021984790795658116 9.2620
0.268771 -0.179478 -0.200064 221.9 "Gaia DR2 407798937073435008" 27.82288949523 0.3429 52.83956441488 1.5968 1635721458409799680 407798937073435008 609880681 2015.5 "" "" "" "" "" "" "" -0.4357 "" "" "" "" "" "" "" "" "" 95 0 95 0 1.975 118.38 0.728 0.89 3 0 0.1983 "" "" 0.231 11 6 5.851 0 17 0 114 370.0 2.278 162.426 19.26780766431773 0.0069227637113997865 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.01689777501 -8.97317114946 47.13923695767 38.24591825804 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.8228894952 0.3429 52.8395644149 1.5968 "" "" 6.0690
0.351963 -0.225355 -0.270357 219.8 "Gaia DR2 407798971436243200" 27.74754413113 0.1139 52.76905834101 0.2442 1635721458409799680 407798971436243200 1469915333 2015.5 0.5023 0.1900 2.6438 1.928 0.266 0.043 0.511 0.4356 0.3368 -0.4383 -0.2694 -0.4278 -0.0880 -0.2607 -0.2364 -0.1512 0.6953 104 0 103 1 -0.395 91.93 0.0 0.0 31 0 2.687 1.5553 0.0300 0.368 12 6 0.49083 0 15 0 122 2608.0 3.703 704.375 17.147464561810477 0.0023698195987597497 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.98860733838 -9.05232371604 47.04719500044 38.20328630516 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.7475304099 4.1229 52.7690581554 7.9306 "" "" 20.7141
0.331783 -0.216002 -0.25184 220.6 "Gaia DR2 407799108872185472" 27.76285116172 1.1033 52.7876226661 0.8395 1635721458409799680 407799108872185472 619500934 2015.5 2.4572 1.3040 1.8844 18.515 2.993 -3.523 1.851 -0.1439 0.1530 -0.5223 0.1316 -0.5667 -0.1427 -0.5470 0.4520 0.5459 0.3363 103 0 102 1 2.0426 127.52 2.233 1.6 31 0 0.0406 1.5862 0.2543 -0.239 12 8 2.8038 0 14 0 119 161.5 1.305 123.726 20.168103176880873 0.008957757559189181 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.99337330546 -9.03211940897 47.06831451955 38.21573546772 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.7627193502 46.4075 52.7876378343 28.7079 "" "" 25.6192
0.290223 -0.237424 -0.16691 234.9 "Gaia DR2 407799899146072960" 27.72666049972 1.0063 52.87243910293 1.7787 1635721458409799680 407799899146072960 292921199 2015.5 "" "" "" "" "" "" "" -0.2015 "" "" "" "" "" "" "" "" "" 116 0 116 0 5.523 214.27 2.793 3.2 3 0 0.0306 "" "" -0.033 14 8 4.2756 0 16 0 115 130.1 1.603 81.129 20.40312408319235 0.013503323601776078 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.95195984162 -8.95466766515 47.09185083798 38.30135310273 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.7266604997 1.0063 52.8724391029 1.7787 "" "" 17.2559
0.381327 -0.295863 -0.240573 230.9 "Gaia DR2 407800826860121472" 27.63067559139 0.8953 52.79841828143 1.5863 1635721458409799680 407800826860121472 724334733 2015.5 "" "" "" "" "" "" "" 0.1001 "" "" "" "" "" "" "" "" "" 119 0 119 0 11.8866 402.61 3.241 6.6 3 0 0.0245 "" "" 0.123 14 9 4.2016 0 16 0 136 119.6 1.137 105.201 20.4943444296598 0.01047560954987035 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.91210469801 -9.04005951396 46.98352233209 38.26122451116 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6306755914 0.8953 52.7984182814 1.5863 "" "" 15.5535
0.396552 -0.319593 -0.234764 233.7 "Gaia DR2 407800998660789376" 27.59135846583 1.0948 52.80405881546 0.5247 1635721458409799680 407800998660789376 1403424683 2015.5 "" "" "" "" "" "" "" -0.8109 "" "" "" "" "" "" "" "" "" 54 0 54 0 0.27 51.03 0.086 0.013 3 0 0.3555 "" "" -0.62 6 5 4.743 0 7 0 54 649.3 4.525 143.482 18.657303251331175 0.007778298788063926 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.88736696611 -9.04002399297 46.95969397746 38.27693639192 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.5913584658 1.0948 52.8040588155 0.5247 "" "" 9.6271
0.393462 -0.308396 -0.244345 231.6 "Gaia DR2 407800929941317888" 27.60999228281 4.904 52.79455853793 7.7558 1635721458409799680 407800929941317888 682654217 2015.5 "" "" "" "" "" "" "" 0.9594 "" "" "" "" "" "" "" "" "" 86 0 85 1 2.7428 119.08 2.413 2.1 3 0 0.0373 "" "" 0.303 10 5 28.38 0 12 0 103 142.6 1.388 102.706 20.30340580186174 0.010723155335265237 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.90067689082 -9.04668766421 46.96708293085 38.2633890851 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6099922828 4.904 52.7945585379 7.7558 "" "" 10.9911
0.368869 -0.304793 -0.207763 235.7 "Gaia DR2 407801067380248704" 27.61552496086 3.8065 52.83116585618 2.4357 1635721458409799680 407801067380248704 1435101957 2015.5 "" "" "" "" "" "" "" -0.9058 "" "" "" "" "" "" "" "" "" 62 0 62 0 1.9787 80.01 1.55 1.0 3 0 0.0624 "" "" -0.33 7 5 17.12 0 7 0 63 192.2 2.414 79.636 19.978903560817496 0.013751864224241125 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.89546631417 -9.01028990352 46.99182788655 38.29459729943 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6155249609 3.8065 52.8311658562 2.4357 "" "" 4.5688
0.370945 -0.305292 -0.210706 235.4 "Gaia DR2 407801067380250624" 27.61473470187 0.3179 52.82821846322 1.2654 1635721458409799680 407801067380250624 595891588 2015.5 "" "" "" "" "" "" "" -0.3217 "" "" "" "" "" "" "" "" "" 122 0 120 2 2.5352 157.07 0.46 0.3 3 0 0.1918 "" "" 0.141 14 7 4.6626 0 16 0 138 363.9 1.801 202.111 19.285825515851926 0.005665542104805419 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.8956807002 -9.0132682022 46.98959785457 38.292178256 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6147347019 0.3179 52.8282184632 1.2654 "" "" 13.2395
0.405732 -0.342131 -0.218094 237.5 "Gaia DR2 407801720212273920" 27.55386090023 2.3564 52.82055634075 2.8189 1635721458409799680 407801720212273920 748760610 2015.5 "" "" "" "" "" "" "" 0.7231 "" "" "" "" "" "" "" "" "" 74 0 72 2 0.0938 67.42 0.998 0.21 3 0 0.0363 "" "" -0.081 9 7 10.892 0 13 0 88 114.7 1.362 84.172 20.53958609504121 0.01302337408834069 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.86120350098 -9.02915182565 46.94333805481 38.30185720687 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.5538609002 2.3564 52.8205563407 2.8189 "" "" 10.1535
0.375548 -0.320497 -0.195749 238.6 "Gaia DR2 407801892013962112" 27.58938633101 0.079 52.84306537299 0.0853 1635721458409799680 407801892013962112 315865483 2015.5 0.7381 0.1083 6.8178 0.594 0.186 -1.258 0.170 -0.0794 0.4198 -0.3753 0.1621 -0.3017 0.1600 0.0096 -0.1562 0.2014 0.0390 134 0 123 11 8.5219 302.05 0.46 14.0 31 0 3.2563 1.5693 0.0221 -0.011 15 11 0.17212 0 21 0 131 9776.0 29.11 335.871 15.713008080566382 0.003699947619665866 14 6928 282.8 24.496 15.7499 0.0443 14 1.14e+04 576.9 19.757 14.6198 0.0550 1.875 0 1.1301471866225583 0.036872221910392966 1.0932 "" "" 0 "" "" "" NOT_AVAILABLE 131.87714253288 -9.00232833188 46.98066243962 38.31232150712 102001 5143.45 4259.00 7020.67 "" "" "" "" "" "" "" "" "" "" "" "" "" 27.5893820933 2.8838 52.8430707908 2.6404 0.07063821980164924 0.04449892830697306 8.9511
0.411925 -0.358976 -0.202036 240.6 "Gaia DR2 407801995090165120" 27.52576740992 0.2146 52.83647779949 0.2676 1635721458409799680 407801995090165120 422218128 2015.5 -0.4499 0.3132 -1.4366 1.825 0.625 -0.644 0.575 -0.3407 0.2583 -0.2212 0.0176 -0.4019 0.1400 0.0477 -0.3655 0.2218 -0.2065 98 0 97 1 4.2862 162.27 0.833 3.4 31 0 0.459 1.5928 0.0676 -0.118 11 8 0.59313 0 17 0 98 1024.0 3.997 256.257 18.162332016450605 0.0046034462990856275 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.84078924692 -9.01752753701 46.93313503517 38.32370953075 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.525754406 9.6851 52.8364805704 8.9206 "" "" 8.6609
0.355229 -0.26923 -0.231739 229.3 "Gaia DR2 407802269968100096" 27.67463375993 0.1694 52.80742539073 0.4201 1635721458409799680 407802269968100096 1281829205 2015.5 0.8646 0.3523 2.4542 5.616 0.565 5.433 0.939 0.3899 0.2535 -0.3680 -0.2741 -0.5711 0.2145 -0.0143 -0.5410 -0.4112 0.7855 96 0 96 0 2.3831 126.25 0.316 0.84 31 0 1.1249 1.4708 0.0458 0.338 11 6 0.93188 0 13 0 113 1365.0 3.221 423.848 17.850568371558065 0.0031308644413048778 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.93619315263 -9.02517925342 47.01891546021 38.25734907666 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6745937621 8.7611 52.8074019998 14.5664 "" "" 13.2203
0.354815 -0.269054 -0.231309 229.3 "Gaia DR2 407802269968100224" 27.67492089174 0.214 52.80785632807 0.1775 1635721458409799680 407802269968100224 903533069 2015.5 0.3026 0.2635 1.1482 3.661 0.654 -0.679 0.432 -0.0529 -0.0777 -0.6338 -0.0039 -0.3630 0.0039 -0.3231 0.0719 0.4695 -0.0354 116 0 115 1 2.4664 149.97 0.497 1.5 31 0 0.6632 1.5211 0.0521 -0.231 13 9 0.59257 0 20 0 135 1036.0 5.531 187.315 18.14989584132629 0.006069444668953334 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.93626362423 -9.02471991783 47.01935921083 38.25765634949 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6748948165 10.135 52.8078592504 6.7015 "" "" 14.1489
0.352411 -0.289671 -0.20071 235.3 "Gaia DR2 407802544845972992" 27.64047740627 5.8129 52.83832198716 8.6833 1635721458409799680 407802544845972992 382802078 2015.5 "" "" "" "" "" "" "" 0.9554 "" "" "" "" "" "" "" "" "" 67 0 66 1 0.8525 70.17 0.0 0.0 3 0 0.0325 "" "" 0.268 8 5 33.985 0 9 0 74 111.1 1.331 83.456 20.57401712505046 0.013133033578484391 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.90865621101 -8.99986255177 47.01308369027 38.29422252514 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6404774063 5.8129 52.8383219872 8.6833 "" "" 2.6874
0.346488 -0.297308 -0.177938 239.1 "Gaia DR2 407802647925163520" 27.62757621389 0.1931 52.86104169798 0.1733 1635721458409799680 407802647925163520 1125736948 2015.5 1.1010 0.2321 4.7431 -2.842 0.546 -13.194 0.337 -0.0256 0.1615 -0.5881 0.0804 -0.4849 0.1992 0.0273 0.0482 0.0864 0.2632 107 0 107 0 1.6896 127.31 0.446 1.7 31 0 0.9795 1.4709 0.0432 -0.146 12 9 0.50417 0 18 0 126 1402.0 4.089 342.708 17.82191724475924 0.0036436909385105048 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.89569370174 -8.979541061 47.01721489323 38.31802121855 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6275964779 8.461 52.8610985064 5.2307 "" "" 6.3085
0.29184 -0.247985 -0.153863 238.2 "Gaia DR2 407802957165818368" 27.70904049424 0.4799 52.88542650441 0.7109 1635721458409799680 407802957165818368 796044064 2015.5 0.0970 0.8086 0.1200 -0.046 1.589 1.447 1.863 -0.1342 0.2721 -0.4022 0.0400 -0.5407 0.3371 0.0115 -0.2517 -0.2365 0.5164 97 0 97 0 1.3256 110.42 0.985 0.8 31 0 0.104 1.9177 0.1628 0.013 11 8 1.8919 0 14 0 107 283.5 1.873 151.348 19.556825917686684 0.007396160980527987 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.938448827 -8.94448835832 47.08716791795 38.31773130938 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.7090408258 24.6322 52.8854202732 28.8869 "" "" 15.3591
0.35179 -0.324065 -0.136887 247.1 "Gaia DR2 407803575638053376" 27.58275065189 0.2775 52.90189950211 0.4359 1635721458409799680 407803575638053376 505939807 2015.5 0.3667 0.4748 0.7723 -4.719 0.911 -1.800 1.248 -0.207 0.2667 -0.4470 0.1426 -0.5285 0.3316 -0.2557 -0.3593 -0.2279 0.3378 121 0 121 0 -1.7053 91.35 0.0 9.3e-16 31 0 0.2618 1.4576 0.0835 -0.039 14 8 1.1566 0 18 0 131 431.0 1.683 256.068 19.10230761518285 0.004606307095971959 2 805.7 67.02 12.020 18.0860 0.0903 2 940.4 237.5 3.959 17.3287 0.2742 4.051 1 0.757403961031553 -1.0162736766624683 1.7736 "" "" 0 "" "" "" NOT_AVAILABLE 131.85955280118 -8.94597563476 47.00981716227 38.36667751288 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.58278434 14.1163 52.9019072509 19.3462 0.2887217183520334 0.09045192619521655 12.1605
0.345504 -0.327486 -0.110117 251.4 "Gaia DR2 407803816156193792" 27.57674237788 2.0152 52.92864304971 1.0598 1635721458409799680 407803816156193792 1386437971 2015.5 "" "" "" "" "" "" "" -0.2292 "" "" "" "" "" "" "" "" "" 58 0 58 0 0.8765 61.8 1.107 0.67 3 0 0.0912 "" "" -0.379 7 5 7.1064 0 7 0 58 245.1 2.601 94.244 19.714908815326734 0.01166018929557789 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.84978535353 -8.92077165345 47.02103317344 38.39219293247 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.5767423779 2.0152 52.9286430497 1.0598 "" "" 17.4283
0.304781 -0.292628 -0.085206 253.8 "Gaia DR2 407804159756620928" 27.63428760979 0.0699 52.95380332506 0.0896 1635721458409799680 407804159756620928 1663771855 2015.5 0.8917 0.1035 8.6193 0.321 0.186 -1.592 0.182 -0.0637 0.2253 -0.5064 0.0632 -0.4720 0.1811 -0.0269 -0.0920 0.0534 0.1971 168 0 168 0 1.1113 183.18 0.127 0.4 31 0 2.9395 1.4420 0.0224 0.034 19 11 0.18337 0 20 0 175 3109.0 3.774 823.816 16.956743415812987 0.002230895219125642 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.87811234666 -8.8883300217 47.07499149604 38.39906782294 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.634285313 2.8794 52.9538101779 2.8286 "" "" 12.9394
0.305535 -0.288314 -0.101126 250.7 "Gaia DR2 407804052380148352" 27.64162477141 0.6152 52.93791238926 2.6149 1635721458409799680 407804052380148352 238172213 2015.5 "" "" "" "" "" "" "" 0.0386 "" "" "" "" "" "" "" "" "" 106 0 106 0 2.3887 138.07 1.454 1.4 3 0 0.0709 "" "" 0.322 12 5 8.1614 0 16 0 112 223.0 1.872 119.122 19.8176378423796 0.009290383243838204 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.88616352121 -8.90277983045 47.07091466602 38.38288579823 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.6416247714 0.6152 52.9379123893 2.6149 "" "" 18.5454
0.601445 -0.476002 -0.367637 232.3 "Gaia DR2 407805018747347840" 27.33505065859 1.9865 52.66976085396 1.2938 1635721458409799680 407805018747347840 743928374 2015.5 "" "" "" "" "" "" "" -0.5959 "" "" "" "" "" "" "" "" "" 78 0 78 0 0.8034 82.42 0.964 0.2 3 0 0.0356 "" "" -0.124 9 6 5.1676 0 9 0 78 153.0 1.985 77.091 20.22681338885701 0.014199033475670359 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.76521638813 -9.20607691555 46.70629897716 38.22671607565 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.3350506586 1.9865 52.669760854 1.2938 "" "" 10.1575
0.552991 -0.483557 -0.268276 241.0 "Gaia DR2 407807045971116032" 27.32077249776 0.6021 52.7690315715 1.0373 1635721458409799680 407807045971116032 108381122 2015.5 "" "" "" "" "" "" "" 0.4717 "" "" "" "" "" "" "" "" "" 79 0 78 1 6.3528 178.6 1.687 6.1 3 0 0.158 "" "" 0.387 9 6 1.9365 0 11 0 96 517.2 4.48 115.432 18.904295710825657 0.009576563334533626 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.73403358021 -9.11130487164 46.75338005846 38.31925414063 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.3207724978 0.6021 52.7690315715 1.0373 "" "" 10.0691
0.546157 -0.473867 -0.271546 240.2 "Gaia DR2 407807045971802624" 27.33684558316 0.1866 52.76586851495 0.5946 1635721458409799680 407807045971802624 1669969445 2015.5 "" "" "" "" "" "" "" -0.2294 "" "" "" "" "" "" "" "" "" 78 0 69 9 3.4461 110.48 0.722 3.9 3 0 0.7514 1.5216 0.0632 0.234 8 5 0.89224 0 20 0 60 1830.0 22.01 83.122 17.532509635491266 0.01318538883017054 6 897.3 28.7 31.264 17.9691 0.0347 5 1520 20.3 74.864 16.8075 0.0145 1.321 0 1.1616461308315742 0.436570360022305 0.7250 "" "" 0 "" "" "" NOT_AVAILABLE 131.74435134467 -9.11219643134 46.76263082487 38.31204999459 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.3368455832 0.1866 52.7658685149 0.5946 0.0377082112762517 0.03717310686620999 12.2531
0.518915 -0.452758 -0.25354 240.8 "Gaia DR2 407807492648371328" 27.37142095221 0.4034 52.78409839383 0.5402 1635721458409799680 407807492648371328 837745479 2015.5 -0.4873 0.6769 -0.7199 1.398 1.008 -1.604 1.178 -0.083 0.4786 -0.2252 0.0254 -0.5784 0.1773 -0.0109 -0.2030 -0.0187 0.4749 139 0 139 0 2.3685 175.83 0.999 1.0 31 0 0.1068 1.7501 0.1116 0.032 16 11 1.1772 0 18 0 156 277.6 1.235 224.825 19.579851321671175 0.0051536604463041326 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.76082320522 -9.08971789781 46.79689562342 38.31890885029 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.3714110037 15.6286 52.7841053 18.269 "" "" 2.9495
0.499804 -0.449112 -0.219323 244.0 "Gaia DR2 407807698806764800" 27.37686341812 0.7993 52.8183513102 1.353 1635721458409799680 407807698806764800 1124856219 2015.5 -0.9547 1.6843 -0.5668 -2.402 2.960 -8.948 3.806 -0.026 0.2843 -0.3577 -0.0252 -0.5150 0.2272 -0.3050 -0.5287 0.1085 0.1346 101 0 101 0 2.6938 137.52 2.951 2.8 31 0 0.0266 1.3854 0.3017 0.02 12 9 3.3969 0 16 0 121 124.8 1.625 76.77 20.447950530247457 0.014256759665345876 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.75623406038 -9.05560701185 46.82030491247 38.34801047851 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.3768805287 45.8816 52.8183898381 59.0022 "" "" 8.2249
0.520814 -0.484428 -0.19125 248.5 "Gaia DR2 407808420363889152" 27.31791136349 2.5319 52.84604206938 6.3936 1635721458409799680 407808420363889152 764229134 2015.5 "" "" "" "" "" "" "" 0.5462 "" "" "" "" "" "" "" "" "" 86 0 86 0 33.5662 1694.49 12.079 120.0 3 0 0.0062 "" "" 0.176 12 6 12.426 0 14 0 120 282.4 2.641 106.896 19.561353634200653 0.010315054177052863 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.71477635912 -9.03665909983 46.79566845274 38.38878022527 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.3179113635 2.5319 52.8460420694 6.3936 "" "" 11.8305
0.530614 -0.498504 -0.181784 250.0 "Gaia DR2 407808626522317440" 27.29442647891 0.8884 52.85534830264 1.2843 1635721458409799680 407808626522317440 1594769531 2015.5 -1.4689 1.6211 -0.9061 0.640 3.117 5.489 3.528 0.006 0.2708 -0.4098 -0.1187 -0.6587 0.2014 0.0521 -0.2313 -0.1953 0.6803 120 0 119 1 0.0549 114.16 0.0 0.0 31 0 0.0275 2.1647 0.2476 0.004 14 9 3.8081 0 15 0 129 97.91 1.459 67.1 20.711310167132176 0.01628073024755148 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 131.69866495629 -9.03077962075 46.78487236501 38.40348236056 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 27.2944219171 48.3253 52.8553246714 54.6991 "" "" 11.5998
